gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,1,0,16,1,1,71.8,1167.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,57,1,1,84.5,4845.4,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,12,1,0,78.1,947.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,24,1,0,25.15,553.0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,54,1,0,65.25,3529.95,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,1,1,1,1,1,74.7,74.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,72,1,0,79.55,5810.9,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,0,1,11,1,1,78.0,851.8,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,42,1,0,20.25,854.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,1,44,1,0,19.9,868.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0,1,0,1,39.65,39.65,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,54,1,1,24.75,1342.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,1,64,1,1,19.7,1274.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,33,1,0,80.1,2603.3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,35,1,1,25.75,882.55,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,8,1,0,100.85,819.55,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,8,1,0,65.5,564.35,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
0,0,0,1,13,1,0,53.45,718.1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,4,1,1,50.9,225.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,72,1,1,90.6,6441.85,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,0,0,17,1,1,94.2,1608.15,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,58,1,1,105.2,6225.4,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,72,1,1,104.95,7544.3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,2,1,1,19.65,38.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,17,1,0,79.85,1387.35,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,1,0,10,1,1,79.95,857.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,22,1,1,79.2,1742.75,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,3,1,1,45.35,141.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,25,1,0,25.3,676.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,69,1,0,113.25,7895.15,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,71,1,0,24.35,1654.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,68,1,1,101.05,6770.5,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,63,1,0,58.55,3503.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,1,0,0,24,1,1,102.95,2496.7,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,46,1,1,24.45,1066.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,30,1,0,85.35,2530.4,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,1,68,1,1,24.0,1664.3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,4,0,0,38.55,156.1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0,1,1,1,85.7,85.7,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,23,1,1,99.85,2331.3,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,27,1,0,52.85,1498.65,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,6,1,0,45.5,285.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,64,1,1,99.15,6171.2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,0,2,1,1,62.15,113.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,1,0,40,1,0,55.8,2283.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,9,1,1,75.75,655.9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,33,1,0,88.6,2888.7,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,23,1,1,104.05,2470.1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,1,1,72,0,0,53.65,3784.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,71,1,1,90.55,6239.05,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,68,1,0,105.75,7322.5,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,39,1,0,99.1,3877.95,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0,19,0,1,44.85,893.55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,61,1,1,24.2,1445.2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,12,0,0,29.2,309.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,72,1,1,89.7,6588.95,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,1,1,61,1,1,65.2,3965.05,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,3,1,0,20.7,57.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,72,1,0,74.55,5430.65,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,1,1,30,1,0,19.55,608.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,35,1,1,100.25,3527.6,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,3,0,1,50.6,155.35,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,49,1,0,100.65,4917.75,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,5,1,1,69.75,324.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,71,1,1,113.15,7953.25,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,0,2,1,0,19.85,52.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,1,1,1,89.25,89.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,54,1,0,109.75,6110.2,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,1,1,1,1,73.6,73.6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,12,1,1,99.45,1200.15,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,45,1,1,97.05,4385.05,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,0,18,1,1,44.35,768.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,43,1,1,90.65,3882.3,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,66,1,1,25.3,1672.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,1,1,1,70.6,70.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,1,1,0,20.05,20.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,69,1,0,20.2,1376.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,66,1,0,89.9,5958.85,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,21,1,0,24.7,467.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1,1,1,95.45,95.45,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,24,1,1,84.85,2048.8,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,60,1,1,20.5,1198.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,27,1,0,69.35,1927.3,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1,1,0,54,1,0,74.0,3919.15,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,14,0,1,55.0,771.95,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,1,1,20,1,0,94.3,1818.3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,1,43,1,1,24.45,993.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,0,0,2,1,1,79.75,159.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,36,1,1,89.65,3348.1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,60,1,1,110.0,6668.35,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0,61,1,1,96.5,5673.7,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,3,1,1,80.3,250.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,17,1,1,104.2,1743.5,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,25,0,1,58.6,1502.65,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,33,1,0,59.4,1952.8,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,1,65,1,1,104.3,6725.3,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,72,1,1,111.9,8071.05,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,2,1,1,80.2,181.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,5,1,0,59.9,287.85,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,25,1,1,79.85,2015.35,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,8,1,0,20.0,141.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,71,1,0,77.35,5550.1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,60,1,0,104.7,6333.8,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1,34,0,1,40.55,1325.85,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,1,39,0,0,54.85,2191.7,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,26,0,1,44.45,1183.8,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0,1,43,1,1,63.95,2737.05,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,8,1,0,44.65,369.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,71,1,1,108.05,7532.15,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,5,1,1,55.7,259.4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,62,1,1,72.0,4284.2,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,1,0,2,1,0,20.1,43.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,49,1,1,20.15,973.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,22,1,1,78.65,1663.75,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0,7,1,0,20.0,137.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,61,0,1,50.7,3088.75,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
0,1,1,0,65,1,1,109.4,7227.45,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,19,1,0,19.9,367.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,9,0,0,39.55,373.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,1,68,1,0,95.1,6683.4,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,0,0,30,1,1,55.3,1530.6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,60,0,1,44.45,2773.9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0,1,1,5,1,1,24.3,132.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,41,1,0,19.3,772.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,21,1,1,74.05,1565.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,33,1,1,44.55,1462.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,15,1,0,56.15,931.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,1,0,13,1,0,93.8,1261.0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,58,1,1,95.3,5817.7,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0,10,0,1,34.7,329.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,1,1,0,20.8,20.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,16,1,1,84.75,1350.15,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,58,1,1,93.4,5435.6,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,2,1,0,76.4,160.8,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,45.7,45.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,67,1,0,109.9,7332.4,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,4,1,0,44.8,169.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,36,1,1,76.35,2606.35,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,1,0,25,1,1,26.8,733.55,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,3,1,1,75.05,256.25,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,1,17,1,0,80.85,1445.95,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,53,1,1,104.05,5566.4,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,1,29,0,1,35.65,1025.15,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,29,0,0,39.5,1082.75,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,69,1,0,19.95,1399.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,8,0,1,29.4,221.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,5,1,0,20.05,94.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,7,1,1,79.0,522.95,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,7,1,1,95.35,660.9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,64,1,0,25.65,1740.8,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,1,9,1,0,93.0,870.25,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,39,1,1,24.2,914.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,1,1,1,79.55,79.55,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,72,1,1,20.7,1482.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,10,1,0,54.25,583.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,25,1,1,71.05,1837.7,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,0,0,66,1,1,80.45,5224.35,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,6,0,1,44.4,263.05,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,9,1,1,44.2,403.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,30,1,1,101.5,2917.65,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,74.95,74.95,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,35,1,0,55.25,1924.1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,0,16,1,1,86.25,1340.1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,29,1,0,20.2,558.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,51,1,0,25.5,1281.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,71,1,1,109.7,7904.25,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,23,1,0,95.3,2192.9,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,35,1,1,113.2,3914.05,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,1,23,1,0,83.8,1900.25,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,32,0,0,30.15,927.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1,0,60,0,1,49.45,2907.55,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
0,1,0,0,22,1,1,20.05,417.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,0,34,1,1,96.35,3190.25,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,22,1,1,80.0,1706.45,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,54,1,1,94.1,5060.9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,46,1,0,108.65,4903.2,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,72,1,1,20.1,1326.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,12,0,0,30.25,368.85,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,36,0,0,31.05,1126.35,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,69,1,1,20.35,1442.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,0,5,1,1,78.75,412.1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1,0,0,30.5,30.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,61,1,0,94.15,5731.85,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,26,1,0,61.55,1581.95,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,1,50,1,1,44.8,2230.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,23,0,0,40.65,947.4,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,72,1,1,92.4,6786.1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,24,1,1,20.8,469.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0,1,1,1,69.35,69.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,60,1,1,109.45,6572.85,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,58,1,0,99.25,5846.65,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,1,19,1,0,20.5,398.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,61,1,1,103.95,6423.0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,25,1,0,20.1,486.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,13,1,1,80.5,1011.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,15,1,1,19.45,340.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,51,1,0,24.95,1288.0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,72,1,1,116.85,8477.7,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,9,1,0,75.5,637.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,1,1,1,19.9,19.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,3,1,1,20.0,61.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,44,1,1,92.95,4122.9,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,35,1,1,54.95,1916.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,1,1,19,1,0,20.2,387.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,20,1,1,105.85,2239.65,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,18,1,1,85.2,1553.9,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,71,1,0,19.7,1415.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,9,1,1,95.9,827.45,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,1,1,1,70.05,70.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,11,1,1,102.0,1145.35,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,2,1,0,80.75,159.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,11,1,0,19.5,226.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
